### with data_file: scan_3d/new_energies/mirrored_energies.out
### with codedir (dir where code was executed): C:\Users\Christian Schneider\LRZ Sync+Share\Promotion\Forschungspraktika\David Bodesheim\RetroFit
### with len(delta_list) = 100, deltamin = 90.0, deltamax = 270.0
### alpha 	| R_NN 	| E_min 	| R_CuN 	| theta 	| delta 
-120.69999999999999	8.572414908511504	10.30292404536388	4.117467739897813	270.0	213.63636363636363
-120.69999999999999	8.761209108984854	9.807862066833051	3.7636694702142033	270.0	215.45454545454544
-120.69999999999999	8.950003309458204	9.859298752187875	3.581140041753797	270.0	217.27272727272725
-120.69999999999999	9.138797509931553	10.358513828524252	3.471514993678625	270.0	219.0909090909091
-120.69999999999999	9.327591710404903	10.635966040066155	4.047000633533424	270.0	219.0909090909091
-120.69999999999999	9.516385910878252	10.69439714339869	3.8834506192351848	270.0	220.9090909090909
-120.69999999999999	9.705180111351606	11.009696533604316	3.768259591419241	270.0	222.72727272727272
-120.69999999999999	9.893974311824955	11.097075907024948	4.185456782612585	270.0	222.72727272727272
-120.69999999999999	10.082768512298305	11.217183862135615	4.051330227223296	270.0	224.54545454545453
-120.69999999999999	10.271562712771654	11.366063757971249	4.418553920556172	270.0	224.54545454545453
-120.69999999999999	10.460356913245004	11.452685486538211	4.277686946525626	270.0	226.36363636363635
-120.69999999999999	10.649151113718354	11.551648993262098	4.6059236775567705	270.0	226.36363636363635
-120.69999999999999	10.837945314191703	11.619825725258487	4.4646575596672955	270.0	228.1818181818182
-120.69999999999999	11.026739514665053	11.676150436075632	4.761661402511164	270.0	228.1818181818182
-120.69999999999999	11.215533715138406	11.738451909184661	4.623388778924901	270.0	230.0
-120.69999999999999	11.404327915611756	11.763444459349916	4.894836713844647	270.0	230.0
-120.69999999999999	11.593122116085105	11.821429502642047	4.761382405253775	270.0	231.8181818181818
-120.69999999999999	11.781916316558455	11.914871204218322	4.651669884013053	270.0	233.63636363636363
-120.69999999999999	11.970710517031804	11.874611465251586	4.883878100307542	270.0	233.63636363636363
-120.69999999999999	12.159504717505154	11.95218549212532	4.777797619510379	270.0	235.45454545454544
-120.69999999999999	12.348298917978504	11.90354386367175	4.9946516353314845	270.0	235.45454545454544
-120.69999999999999	12.537093118451853	11.96208568242804	4.892901257164371	270.0	237.27272727272728
-120.69999999999999	12.725887318925206	12.038654857452117	4.807436897381652	270.0	239.0909090909091
-120.69999999999999	12.914681519398556	11.951079945898254	4.999486072631855	270.0	239.0909090909091
-120.69999999999999	13.103475719871906	12.008227719364537	4.917573919175956	270.0	240.9090909090909
-120.69999999999999	13.292269920345255	12.067389126886592	4.848510882683628	270.0	242.72727272727272
-120.69999999999999	13.481064120818605	12.148626584717158	4.790524397388544	270.0	244.54545454545453
-120.69999999999999	13.669858321291954	11.98197094514682	4.955530982434116	270.0	244.54545454545453
-120.69999999999999	13.858652521765304	12.011173017222271	4.900105542647527	270.0	246.36363636363635
-120.69999999999999	14.047446722238657	12.04183634322229	4.853940920859846	270.0	248.1818181818182
-120.69999999999999	14.236240922712007	12.080632258582467	4.816018168416625	270.0	250.0
-120.69999999999999	14.425035123185356	11.839915342646167	4.961815308879907	270.0	250.0
-120.69999999999999	14.613829323658706	11.81399714019057	4.92612076182844	270.0	251.8181818181818
-120.69999999999999	14.802623524132056	11.800748855748132	4.897638164106003	270.0	253.63636363636363
-120.69999999999999	14.991417724605405	11.820378961336266	4.875746246121015	270.0	255.45454545454544
-120.69999999999999	15.180211925078755	11.933064830779871	4.8599301123105825	270.0	257.27272727272725
-120.69999999999999	15.369006125552108	11.408304584022098	4.987714317650123	270.0	257.27272727272725
-120.69999999999999	15.557800326025458	11.412539493834146	4.974012459060754	270.0	259.0909090909091
-120.69999999999999	15.746594526498807	11.585550288692609	4.965913819759352	270.0	260.9090909090909
-120.69999999999999	15.935388726972157	11.917894031927528	4.963095984085662	270.0	262.72727272727275
-120.69999999999999	16.124182927445506	12.206318043624881	4.965292893997179	270.0	264.5454545454545
-120.69999999999999	16.312977127918856	13.171740318149444	4.972286868153294	270.0	266.3636363636364
-120.69999999999999	16.501771328392206	14.212914571308872	4.983902198333528	270.0	268.1818181818182
-120.69999999999999	16.690565528865555	14.997763789804463	5.0	270.0	270.0
-117.06363636363635	-2.000060317996099	--	--	--	--
-117.06363636363635	-1.8112661175227491	8.669414297256344	4.986739141667316	268.1818181818182	130.0
-117.06363636363635	-1.622471917049399	8.761177619629287	4.890780665458815	268.1818181818182	130.0
-117.06363636363635	-1.433677716576049	8.860444367944027	4.794822189250315	268.1818181818182	130.0
-117.06363636363635	-1.244883516102699	8.99157455751374	4.763632866543062	268.1818181818182	133.63636363636363
-117.06363636363635	-1.056089315629349	9.053786579166513	4.7059100475851805	268.1818181818182	135.45454545454544
-117.06363636363635	-0.8672951151559989	9.057616164346872	4.60780419180371	268.1818181818182	135.45454545454544
-117.06363636363635	-0.6785009146826488	9.147945958684828	4.552879100351337	268.1818181818182	137.27272727272728
-117.06363636363635	-0.4897067142092988	9.169657175119067	4.501468431636018	268.1818181818182	139.0909090909091
-117.06363636363635	-0.30091251373594874	9.14787068643385	4.401363896881977	268.1818181818182	139.0909090909091
-117.06363636363635	-0.11211831326259869	9.147239066959795	4.3521890977667725	268.1818181818182	140.9090909090909
-117.06363636363635	0.07667588721075136	9.147062353838674	4.306223779502874	268.1818181818182	142.72727272727272
-117.06363636363635	0.2654700876841014	9.085168827471	4.263395712933984	268.1818181818182	144.54545454545456
-117.06363636363635	0.45426428815745146	8.997788300028962	4.15932840971567	268.1818181818182	144.54545454545456
-117.06363636363635	0.6430584886308015	8.944303330525807	4.1179696081834845	268.1818181818182	146.36363636363637
-117.06363636363635	0.8318526891041516	8.844536666511996	4.0122930609515395	268.1818181818182	146.36363636363637
-117.06363636363635	1.0206468895775016	8.729853228108986	3.9720375943718325	268.1818181818182	148.1818181818182
-117.06363636363635	1.2094410900508517	8.558624470758225	3.934440031008404	268.1818181818182	150.0
-117.06363636363635	1.3982352905242017	8.385171723301626	3.825051816136827	268.1818181818182	150.0
-117.06363636363635	1.5870294909975518	8.249678045430358	3.7879410248574232	268.1818181818182	151.8181818181818
-117.06363636363635	1.7758236914709018	8.08632055437212	3.7532119646070057	268.1818181818182	153.63636363636363
-117.06363636363635	1.9646178919442518	7.852753662852393	3.6393667606627877	268.1818181818182	153.63636363636363
-117.06363636363635	2.153412092417602	7.568746933578444	3.604434279825782	268.1818181818182	155.45454545454544
-117.06363636363635	2.3422062928909524	7.369814277669185	3.4880408472261992	268.1818181818182	155.45454545454544
-117.06363636363635	2.531000493364302	7.107211035273055	3.452399704978248	268.1818181818182	157.27272727272725
-117.06363636363635	2.7197946938376516	6.797359859703354	3.4185360718929445	268.1818181818182	159.0909090909091
-117.06363636363635	2.908588894311002	6.529762348527415	3.386392726593722	268.1818181818182	160.9090909090909
-117.06363636363635	3.0973830947843526	6.261381315042251	3.260820447299441	268.1818181818182	160.9090909090909
-117.06363636363635	3.286177295257702	5.95565023216505	3.2266827268127924	268.1818181818182	162.72727272727272
-117.06363636363635	3.474971495731052	5.626283865569724	3.1938065441934835	268.1818181818182	164.54545454545456
-117.06363636363635	3.6637656962044023	5.40723775163454	3.1621054041311094	268.1818181818182	166.36363636363637
-117.06363636363635	3.852559896677753	5.1761049718433405	3.131489642526677	268.1818181818182	168.1818181818182
-117.06363636363635	4.041354097151102	4.906570727136064	3.101864761239011	268.1818181818182	170.0
-117.06363636363635	4.230148297624452	4.660281993279282	2.9539292177641157	268.1818181818182	170.0
-117.06363636363635	4.4189424980978025	4.466853382015142	3.0451724675403953	268.1818181818182	173.63636363636363
-117.06363636363635	4.607736698571153	4.2237758032825425	2.8846271148946907	268.1818181818182	173.63636363636363
-117.06363636363635	4.796530899044503	3.9547713448574022	2.8499091329795925	268.1818181818182	175.45454545454544
-117.06363636363635	4.985325099517852	3.73151617096697	2.814800051936977	268.1818181818182	177.27272727272725
-117.06363636363635	5.174119299991203	3.579250986432644	2.778975417447105	268.1818181818182	179.0909090909091
-117.06363636363635	5.362913500464553	3.511904072168814	2.7420384597295944	268.1818181818182	180.9090909090909
-117.06363636363635	5.551707700937903	3.468615368182935	2.703494827892653	268.1818181818182	182.72727272727272
-117.06363636363635	5.740501901411252	3.389266746979475	2.6627163980332185	268.1818181818182	184.54545454545456
-117.06363636363635	5.929296101884603	3.3620940681736626	2.8288547927297487	268.1818181818182	188.1818181818182
-117.06363636363635	6.118090302357953	3.276674407542295	2.7980787392928415	268.1818181818182	190.0
-117.06363636363635	6.306884502831303	3.4236137353097664	2.76439055294318	268.1818181818182	191.8181818181818
-117.06363636363635	6.495678703304653	3.5804543898542835	2.726415361187097	268.1818181818182	193.63636363636363
-117.06363636363635	6.684472903778004	3.8060678867677153	2.6820832343441996	268.1818181818182	195.45454545454544
-117.06363636363635	6.873267104251354	4.252044841742741	2.6281174367386	268.1818181818182	197.27272727272725
-117.06363636363635	7.062061304724703	5.205877516415706	2.558994017926651	268.1818181818182	199.0909090909091
-117.06363636363635	7.250855505198053	5.871915473032315	3.1074032521513164	268.1818181818182	202.72727272727272
-117.06363636363635	7.439649705671402	6.301852357698754	3.1485861248082645	268.1818181818182	204.54545454545456
-117.06363636363635	7.628443906144754	6.9658291392762965	3.2400949718289405	268.1818181818182	206.36363636363637
-117.06363636363635	7.817238106618103	8.448800472426505	3.565164724997644	268.1818181818182	208.1818181818182
-117.06363636363635	8.006032307091452	--	--	--	--
-117.06363636363635	8.194826507564805	14.3616983117278	2.5757556000231	268.1818181818182	211.8181818181818
-117.06363636363635	8.383620708038155	12.545556964943927	2.75960831273844	268.1818181818182	213.63636363636363
-117.06363636363635	8.572414908511504	10.336471925724167	4.117467739897813	268.1818181818182	213.63636363636363
-117.06363636363635	8.761209108984854	9.84323807873413	3.7636694702142033	268.1818181818182	215.45454545454544
-117.06363636363635	8.950003309458204	9.88400393081715	3.581140041753797	268.1818181818182	217.27272727272725
-117.06363636363635	9.138797509931553	10.361202658186306	3.471514993678625	268.1818181818182	219.0909090909091
-117.06363636363635	9.327591710404903	10.660819694630199	4.047000633533424	268.1818181818182	219.0909090909091
-117.06363636363635	9.516385910878252	10.715115485208958	3.8834506192351848	268.1818181818182	220.9090909090909
-117.06363636363635	9.705180111351606	11.022859254791666	3.768259591419241	268.1818181818182	222.72727272727272
-117.06363636363635	9.893974311824955	11.116190450971265	4.185456782612585	268.1818181818182	222.72727272727272
-117.06363636363635	10.082768512298305	11.233845491626884	4.051330227223296	268.1818181818182	224.54545454545453
-117.06363636363635	10.271562712771654	11.38132793854398	4.418553920556172	268.1818181818182	224.54545454545453
-117.06363636363635	10.460356913245004	11.468183230909638	4.277686946525626	268.1818181818182	226.36363636363635
-117.06363636363635	10.649151113718354	11.563485572909567	4.6059236775567705	268.1818181818182	226.36363636363635
-117.06363636363635	10.837945314191703	11.632769184205896	4.4646575596672955	268.1818181818182	228.1818181818182
-117.06363636363635	11.026739514665053	11.685061431566977	4.761661402511164	268.1818181818182	228.1818181818182
-117.06363636363635	11.215533715138406	11.748506288130184	4.623388778924901	268.1818181818182	230.0
-117.06363636363635	11.404327915611756	11.769859859349086	4.894836713844647	268.1818181818182	230.0
-117.06363636363635	11.593122116085105	11.829037305080378	4.761382405253775	268.1818181818182	231.8181818181818
-117.06363636363635	11.781916316558455	11.923851437528857	4.651669884013053	268.1818181818182	233.63636363636363
-117.06363636363635	11.970710517031804	11.879967606036	4.883878100307542	268.1818181818182	233.63636363636363
-117.06363636363635	12.159504717505154	11.958575349466091	4.777797619510379	268.1818181818182	235.45454545454544
-117.06363636363635	12.348298917978504	11.906699062146371	4.9946516353314845	268.1818181818182	235.45454545454544
-117.06363636363635	12.537093118451853	11.966111585250095	4.892901257164371	268.1818181818182	237.27272727272728
-117.06363636363635	12.725887318925206	12.043547056127439	4.807436897381652	268.1818181818182	239.0909090909091
-117.06363636363635	12.914681519398556	11.952664519951949	4.999486072631855	268.1818181818182	239.0909090909091
-117.06363636363635	13.103475719871906	12.01031976298709	4.917573919175956	268.1818181818182	240.9090909090909
-117.06363636363635	13.292269920345255	12.06964285096472	4.848510882683628	268.1818181818182	242.72727272727272
-117.06363636363635	13.481064120818605	12.151060423011392	4.790524397388544	268.1818181818182	244.54545454545453
-117.06363636363635	13.669858321291954	11.980963552904939	4.955530982434116	268.1818181818182	244.54545454545453
-117.06363636363635	13.858652521765304	12.00904438628483	4.900105542647527	268.1818181818182	246.36363636363635
-117.06363636363635	14.047446722238657	12.03794512797663	4.853940920859846	268.1818181818182	248.1818181818182
-117.06363636363635	14.236240922712007	12.074721589599104	4.816018168416625	268.1818181818182	250.0
-117.06363636363635	14.425035123185356	11.831547775992362	4.961815308879907	268.1818181818182	250.0
-117.06363636363635	14.613829323658706	11.801634934057116	4.92612076182844	268.1818181818182	251.8181818181818
-117.06363636363635	14.802623524132056	11.78397930907469	4.897638164106003	268.1818181818182	253.63636363636363
-117.06363636363635	14.991417724605405	11.798619168935314	4.875746246121015	268.1818181818182	255.45454545454544
-117.06363636363635	15.180211925078755	11.905188394156687	4.8599301123105825	268.1818181818182	257.27272727272725
-117.06363636363635	15.369006125552108	11.381527554287105	4.987714317650123	268.1818181818182	257.27272727272725
-117.06363636363635	15.557800326025458	11.38056011088971	4.974012459060754	268.1818181818182	259.0909090909091
-117.06363636363635	15.746594526498807	11.55004711996442	4.965913819759352	268.1818181818182	260.9090909090909
-117.06363636363635	15.935388726972157	11.8807015087453	4.963095984085662	268.1818181818182	262.72727272727275
-117.06363636363635	16.124182927445506	12.167587704232403	4.965292893997179	268.1818181818182	264.5454545454545
-117.06363636363635	16.312977127918856	13.140410327026014	4.972286868153294	268.1818181818182	266.3636363636364
-117.06363636363635	16.501771328392206	14.191303261945936	4.983902198333528	268.1818181818182	268.1818181818182
-117.06363636363635	16.690565528865555	14.984693339059671	5.0	268.1818181818182	270.0
-113.42727272727272	-2.000060317996099	--	--	--	--
-113.42727272727272	-1.8112661175227491	8.721199330131292	4.986739141667316	266.3636363636364	130.0
-113.42727272727272	-1.622471917049399	8.756480030599086	4.890780665458815	266.3636363636364	130.0
-113.42727272727272	-1.433677716576049	8.798925007423831	4.794822189250315	266.3636363636364	130.0
-113.42727272727272	-1.244883516102699	8.96697862594227	4.698863713041814	266.3636363636364	130.0
-113.42727272727272	-1.056089315629349	9.055417643872303	4.66635169837011	266.3636363636364	133.63636363636363
-113.42727272727272	-0.8672951151559989	9.076568351395226	4.60780419180371	266.3636363636364	135.45454545454544
-113.42727272727272	-0.6785009146826488	9.131860677963333	4.509698336022238	266.3636363636364	135.45454545454544
-113.42727272727272	-0.4897067142092988	9.1888451067267	4.4538338722389135	266.3636363636364	137.27272727272728
-113.42727272727272	-0.30091251373594874	9.169675196997725	4.401363896881977	266.3636363636364	139.0909090909091
-113.42727272727272	-0.11211831326259869	9.193140744633451	4.3521890977667725	266.3636363636364	140.9090909090909
-113.42727272727272	0.07667588721075136	9.150409661583222	4.250899259579007	266.3636363636364	140.9090909090909
-113.42727272727272	0.2654700876841014	9.116918807865144	4.203615676324877	266.3636363636364	142.72727272727272
-113.42727272727272	0.45426428815745146	9.061149813839855	4.15932840971567	266.3636363636364	144.54545454545456
-113.42727272727272	0.6430584886308015	8.96835116866498	4.055261106497355	266.3636363636364	144.54545454545456
-113.42727272727272	0.8318526891041516	8.87141279932439	4.0122930609515395	266.3636363636364	146.36363636363637
-113.42727272727272	1.0206468895775016	8.796743971223673	3.9720375943718325	266.3636363636364	148.1818181818182
-113.42727272727272	1.2094410900508517	8.658947928823904	3.864591363861473	266.3636363636364	148.1818181818182
-113.42727272727272	1.3982352905242017	8.441046661490331	3.825051816136827	266.3636363636364	150.0
-113.42727272727272	1.5870294909975518	8.288592498873747	3.7156636012652506	266.3636363636364	150.0
-113.42727272727272	1.7758236914709018	8.117130427746082	3.676424980561361	266.3636363636364	151.8181818181818
-113.42727272727272	1.9646178919442518	7.896860903689564	3.6393667606627877	266.3636363636364	153.63636363636363
-113.42727272727272	2.153412092417602	7.65870965819466	3.604434279825782	266.3636363636364	155.45454545454544
-113.42727272727272	2.3422062928909524	7.369452179675023	3.4880408472261992	266.3636363636364	155.45454545454544
-113.42727272727272	2.531000493364302	7.127156660496818	3.452399704978248	266.3636363636364	157.27272727272725
-113.42727272727272	2.7197946938376516	6.850511405533892	3.4185360718929445	266.3636363636364	159.0909090909091
-113.42727272727272	2.908588894311002	6.5471772130879895	3.2963043965551737	266.3636363636364	159.0909090909091
-113.42727272727272	3.0973830947843526	6.224990917704645	3.260820447299441	266.3636363636364	160.9090909090909
-113.42727272727272	3.286177295257702	5.934775881566333	3.2266827268127924	266.3636363636364	162.72727272727272
-113.42727272727272	3.474971495731052	5.6270153577312705	3.1938065441934835	266.3636363636364	164.54545454545456
-113.42727272727272	3.6637656962044023	5.359891206168749	3.0605518077337557	266.3636363636364	164.54545454545456
-113.42727272727272	3.852559896677753	5.041700556838662	3.024429080135999	266.3636363636364	166.36363636363637
-113.42727272727272	4.041354097151102	4.755513933802646	2.988939769083308	266.3636363636364	168.1818181818182
-113.42727272727272	4.230148297624452	4.488492966534363	2.9539292177641157	266.3636363636364	170.0
-113.42727272727272	4.4189424980978025	4.276731540623259	2.9192241554120986	266.3636363636364	171.8181818181818
-113.42727272727272	4.607736698571153	4.022774144202485	2.8846271148946907	266.3636363636364	173.63636363636363
-113.42727272727272	4.796530899044503	3.750799686901719	2.8499091329795925	266.3636363636364	175.45454545454544
-113.42727272727272	4.985325099517852	3.518771755646744	2.814800051936977	266.3636363636364	177.27272727272725
-113.42727272727272	5.174119299991203	3.337836437237592	2.778975417447105	266.3636363636364	179.0909090909091
-113.42727272727272	5.362913500464553	3.221380464346673	2.7420384597295944	266.3636363636364	180.9090909090909
-113.42727272727272	5.551707700937903	3.1255381706731575	2.703494827892653	266.3636363636364	182.72727272727272
-113.42727272727272	5.740501901411252	2.9997947040353976	2.6627163980332185	266.3636363636364	184.54545454545456
-113.42727272727272	5.929296101884603	2.9356547927959706	2.618888177799783	266.3636363636364	186.36363636363637
-113.42727272727272	6.118090302357953	3.1291109369531	2.5709282807883054	266.3636363636364	188.1818181818182
-113.42727272727272	6.306884502831303	3.3045627360722434	2.76439055294318	266.3636363636364	191.8181818181818
-113.42727272727272	6.495678703304653	3.414207413139594	2.726415361187097	266.3636363636364	193.63636363636363
-113.42727272727272	6.684472903778004	3.5884383559490636	2.6820832343441996	266.3636363636364	195.45454545454544
-113.42727272727272	6.873267104251354	3.9684655465906524	2.6281174367386	266.3636363636364	197.27272727272725
-113.42727272727272	7.062061304724703	4.792912669640348	2.558994017926651	266.3636363636364	199.0909090909091
-113.42727272727272	7.250855505198053	5.93825274490045	3.1074032521513164	266.3636363636364	202.72727272727272
-113.42727272727272	7.439649705671402	6.369019572013958	3.1485861248082645	266.3636363636364	204.54545454545456
-113.42727272727272	7.628443906144754	7.03579999695714	3.2400949718289405	266.3636363636364	206.36363636363637
-113.42727272727272	7.817238106618103	8.51461018083669	3.565164724997644	266.3636363636364	208.1818181818182
-113.42727272727272	8.006032307091452	--	--	--	--
-113.42727272727272	8.194826507564805	13.852436285811391	2.5757556000231	266.3636363636364	211.8181818181818
-113.42727272727272	8.383620708038155	12.256226788423307	2.75960831273844	266.3636363636364	213.63636363636363
-113.42727272727272	8.572414908511504	10.370019806084457	4.117467739897813	266.3636363636364	213.63636363636363
-113.42727272727272	8.761209108984854	9.878614090635212	3.7636694702142033	266.3636363636364	215.45454545454544
-113.42727272727272	8.950003309458204	9.908709109446423	3.581140041753797	266.3636363636364	217.27272727272725
-113.42727272727272	9.138797509931553	10.36389148784836	3.471514993678625	266.3636363636364	219.0909090909091
-113.42727272727272	9.327591710404903	10.685673349194245	4.047000633533424	266.3636363636364	219.0909090909091
-113.42727272727272	9.516385910878252	10.73583382701923	3.8834506192351848	266.3636363636364	220.9090909090909
-113.42727272727272	9.705180111351606	11.036021975979015	3.768259591419241	266.3636363636364	222.72727272727272
-113.42727272727272	9.893974311824955	11.135304994917583	4.185456782612585	266.3636363636364	222.72727272727272
-113.42727272727272	10.082768512298305	11.25050712111815	4.051330227223296	266.3636363636364	224.54545454545453
-113.42727272727272	10.271562712771654	11.396592119116715	4.418553920556172	266.3636363636364	224.54545454545453
-113.42727272727272	10.460356913245004	11.483680975281064	4.277686946525626	266.3636363636364	226.36363636363635
-113.42727272727272	10.649151113718354	11.575322152557032	4.6059236775567705	266.3636363636364	226.36363636363635
-113.42727272727272	10.837945314191703	11.64571264315331	4.4646575596672955	266.3636363636364	228.1818181818182
-113.42727272727272	11.026739514665053	11.693972427058323	4.761661402511164	266.3636363636364	228.1818181818182
-113.42727272727272	11.215533715138406	11.758560667075706	4.623388778924901	266.3636363636364	230.0
-113.42727272727272	11.404327915611756	11.776275259348258	4.894836713844647	266.3636363636364	230.0
-113.42727272727272	11.593122116085105	11.836645107518708	4.761382405253775	266.3636363636364	231.8181818181818
-113.42727272727272	11.781916316558455	11.932831670839395	4.651669884013053	266.3636363636364	233.63636363636363
-113.42727272727272	11.970710517031804	11.885323746820418	4.883878100307542	266.3636363636364	233.63636363636363
-113.42727272727272	12.159504717505154	11.964965206806859	4.777797619510379	266.3636363636364	235.45454545454544
-113.42727272727272	12.348298917978504	11.90985426062099	4.9946516353314845	266.3636363636364	235.45454545454544
-113.42727272727272	12.537093118451853	11.970137488072151	4.892901257164371	266.3636363636364	237.27272727272728
-113.42727272727272	12.725887318925206	12.048439254802757	4.807436897381652	266.3636363636364	239.0909090909091
-113.42727272727272	12.914681519398556	11.954249094005641	4.999486072631855	266.3636363636364	239.0909090909091
-113.42727272727272	13.103475719871906	12.012411806609641	4.917573919175956	266.3636363636364	240.9090909090909
-113.42727272727272	13.292269920345255	12.071896575042855	4.848510882683628	266.3636363636364	242.72727272727272
-113.42727272727272	13.481064120818605	12.153494261305626	4.790524397388544	266.3636363636364	244.54545454545453
-113.42727272727272	13.669858321291954	11.979956160663058	4.955530982434116	266.3636363636364	244.54545454545453
-113.42727272727272	13.858652521765304	12.006915755347386	4.900105542647527	266.3636363636364	246.36363636363635
-113.42727272727272	14.047446722238657	12.034053912730977	4.853940920859846	266.3636363636364	248.1818181818182
-113.42727272727272	14.236240922712007	12.068810920615743	4.816018168416625	266.3636363636364	250.0
-113.42727272727272	14.425035123185356	11.823180209338556	4.961815308879907	266.3636363636364	250.0
