### with data_file: scan_3d/new_energies/mirrored_energies.out
### with codedir (dir where code was executed): C:\Users\Christian Schneider\LRZ Sync+Share\Promotion\Forschungspraktika\David Bodesheim\RetroFit
### with len(delta_list) = 100, deltamin = 90.0, deltamax = 270.0
### alpha 	| R_NN 	| E_min 	| R_CuN 	| theta 	| delta 
-68.69600000000003	2.341354902894742	4.263011373562823	3.0308183598527685	270.0	175.45454545454544
-68.69600000000003	2.49935670453298	4.054172056652708	2.9957250054423765	270.0	177.27272727272725
-68.69600000000003	2.657358506171218	3.912065234031888	2.962310640520387	270.0	179.0909090909091
-68.69600000000003	2.8153603078094562	3.7764280608102814	2.930513599306168	270.0	180.9090909090909
-68.69600000000003	2.9733621094476943	3.6079997565652278	2.833766365075182	270.0	180.9090909090909
-68.69600000000003	3.1313639110859324	3.454254923542229	2.8012588093281967	270.0	182.72727272727272
-68.69600000000003	3.2893657127241696	3.4466763588742637	2.7700448675844687	270.0	184.54545454545456
-68.69600000000003	3.4473675143624076	3.392081803268716	2.8184203705589157	270.0	188.1818181818182
-68.69600000000003	3.6053693160006457	3.3561208911200944	2.793937524621529	270.0	190.0
-68.69600000000003	3.7633711176388838	3.5304942201992446	2.7707914499997055	270.0	191.8181818181818
-68.69600000000003	3.921372919277122	3.7033661409067085	2.748949279180857	270.0	193.63636363636363
-68.69600000000003	4.07937472091536	3.9272664325718627	2.7283821333405878	270.0	195.45454545454544
-68.69600000000003	4.237376522553597	4.182203530513515	2.6059805323794705	270.0	195.45454545454544
-68.69600000000003	4.395378324191835	4.732120671872148	2.6909784560003485	270.0	199.0909090909091
-68.69600000000003	4.553380125830073	5.339489018162249	2.674106188044708	270.0	200.9090909090909
-68.69600000000003	4.711381927468311	5.958884107116724	2.7968871982228416	270.0	204.54545454545456
-68.69600000000003	4.869383729106549	6.876009145552086	2.792197978968262	270.0	206.36363636363637
-68.69600000000003	5.0273855307447874	7.776974803830867	2.9728463862684675	270.0	210.0
-68.69600000000003	5.185387332383025	8.724408766374951	2.9893599737958776	270.0	211.8181818181818
-68.69600000000003	5.343389134021263	9.414932458014738	3.269903442285983	270.0	215.45454545454544
-68.69600000000003	5.501390935659501	10.065450607406651	3.329956800512304	270.0	217.27272727272725
-68.69600000000003	5.65939273729774	10.426513406714829	3.406406484502983	270.0	219.0909090909091
-68.69600000000003	5.817394538935977	10.917638062620105	3.504970103812972	270.0	220.9090909090909
-68.69600000000003	5.975396340574214	11.178259646417015	3.634591193806188	270.0	222.72727272727272
-68.69600000000003	6.133398142212453	11.29631290868012	3.8100785440843814	270.0	224.54545454545453
-68.69600000000003	6.29139994385069	11.46583682637849	4.057845440075396	270.0	226.36363636363635
-68.69600000000003	6.449401745488929	11.613892140826199	4.430030266262444	270.0	228.1818181818182
-68.69600000000003	6.607403547127166	12.194615796292602	3.822378713149808	270.0	228.1818181818182
-68.69600000000003	6.765405348765404	11.792551511205485	4.243718952059258	270.0	230.0
-68.69600000000003	6.9234071504036425	16.449160469324415	3.441566145983317	270.0	230.0
-68.69600000000003	7.08140895204188	13.05934365253464	3.887743381829902	270.0	231.8181818181818
-68.69600000000003	7.239410753680119	71.3494822224185	2.706206478956078	270.0	231.8181818181818
-68.69600000000003	7.397412555318356	55.025769494353725	2.8984146675970797	270.0	233.63636363636363
-68.69600000000003	7.555414356956595	--	--	--	--
-68.69600000000003	7.713416158594832	310.8555291453091	1.9820236143585173	270.0	237.27272727272728
-68.69600000000003	7.871417960233069	12.008109825380519	4.7752276081725915	270.0	237.27272727272728
-68.69600000000003	8.029419761871308	23.45880426358243	3.56860106677578	270.0	239.0909090909091
