### with data_file: scan_3d/new_energies/mirrored_energies.out
### with codedir (dir where code was executed): C:\Users\Christian Schneider\LRZ Sync+Share\Promotion\Forschungspraktika\David Bodesheim\RetroFit
### with len(delta_list) = 100, deltamin = 90.0, deltamax = 270.0
### alpha 	| R_NN 	| E_min 	| R_CuN 	| theta 	| delta 
-116.36363636363636	-0.8693639003386799	9.05788605330048	4.60089020882308	268.1818181818182	135.45454545454544
-116.36363636363636	-0.6808766106807975	9.151730341077684	4.545269784660567	268.1818181818182	137.27272727272728
-116.36363636363636	-0.4923893210229151	9.167850051113835	4.4931650602024495	268.1818181818182	139.0909090909091
-116.36363636363636	-0.3039020313650327	9.15441890437716	4.393436421917114	268.1818181818182	139.0909090909091
-116.36363636363636	-0.11541474170715027	9.148790976229403	4.343592212160138	268.1818181818182	140.9090909090909
-116.36363636363636	0.07307254795073215	9.142117834229717	4.296953731724321	268.1818181818182	142.72727272727272
-116.36363636363636	0.26155983760861456	9.072757944904637	4.253445460312518	268.1818181818182	144.54545454545456
-116.36363636363636	0.450047127266497	8.99585003904483	4.1498391169668105	268.1818181818182	144.54545454545456
-116.36363636363636	0.6385344169243794	8.934723065656904	4.107821836651573	268.1818181818182	146.36363636363637
-116.36363636363636	0.8270217065822618	8.835421998142886	4.002638466484206	268.1818181818182	146.36363636363637
-116.36363636363636	1.0155089962401442	8.72326502848706	3.9617473217431254	268.1818181818182	148.1818181818182
-116.36363636363636	1.2039962858980267	8.541279448368257	3.9235013686697138	268.1818181818182	150.0
-116.36363636363636	1.392483575555909	8.36872264352754	3.8146781812469124	268.1818181818182	150.0
-116.36363636363636	1.5809708652137915	8.236725769503462	3.776943062165133	268.1818181818182	151.8181818181818
-116.36363636363636	1.769458154871674	8.06244192625482	3.741573040655781	268.1818181818182	153.63636363636363
-116.36363636363636	1.9579454445295563	7.830206786867131	3.628376959504988	268.1818181818182	153.63636363636363
-116.36363636363636	2.1464327341874387	7.54432786041266	3.59283087788164	268.1818181818182	155.45454545454544
-116.36363636363636	2.3349200238453216	7.35165091331492	3.4771343064425686	268.1818181818182	155.45454545454544
-116.36363636363636	2.5234073135032036	7.079563288982891	3.4409118454610126	268.1818181818182	157.27272727272725
-116.36363636363636	2.7118946031610855	6.7593068747703	3.406448164177429	268.1818181818182	159.0909090909091
-116.36363636363636	2.9003818928189684	6.502597077648306	3.373682420885309	268.1818181818182	160.9090909090909
-116.36363636363636	3.0888691824768513	6.236075603762998	3.2489802073121594	268.1818181818182	160.9090909090909
-116.36363636363636	3.2773564721347332	5.920901552512819	3.2142641090350383	268.1818181818182	162.72727272727272
-116.36363636363636	3.465843761792615	5.6172399996329565	3.1807866685900126	268.1818181818182	164.54545454545456
-116.36363636363636	3.654331051450498	5.387163258876852	3.148457550691745	268.1818181818182	166.36363636363637
-116.36363636363636	3.842818341108381	5.1454364748559875	3.117182754201881	268.1818181818182	168.1818181818182
-116.36363636363636	4.031305630766263	4.864320133740456	3.0868628372978097	268.1818181818182	170.0
-116.36363636363636	4.219792920424145	4.646621279401801	3.057390706787283	268.1818181818182	171.8181818181818
-116.36363636363636	4.408280210082028	4.405898095889198	3.0286488120038246	268.1818181818182	173.63636363636363
-116.36363636363636	4.596767499739911	4.162328198228115	3.000505517247825	268.1818181818182	175.45454545454544
-116.36363636363636	4.785254789397793	3.933412452079068	2.834308523182754	268.1818181818182	175.45454545454544
-116.36363636363636	4.973742079055675	3.7092589871797164	2.798491922220471	268.1818181818182	177.27272727272725
-116.36363636363636	5.162229368713557	3.626549540924657	2.7619189376772075	268.1818181818182	179.0909090909091
-116.36363636363636	5.35071665837144	3.5487697589594767	2.724188733633506	268.1818181818182	180.9090909090909
-116.36363636363636	5.539203948029322	3.4517456373910425	2.8624071420605692	268.1818181818182	184.54545454545456
-116.36363636363636	5.727691237687204	3.3556039352690874	2.8334194600675424	268.1818181818182	186.36363636363637
-116.36363636363636	5.916178527345087	3.2680311208543804	2.8029754430712526	268.1818181818182	188.1818181818182
-116.36363636363636	6.10466581700297	3.283365661050526	2.7703546413530873	268.1818181818182	190.0
-116.36363636363636	6.293153106660852	3.4342967244523814	2.734557652175779	268.1818181818182	191.8181818181818
-116.36363636363636	6.481640396318734	3.59577511678105	2.6941501200652653	268.1818181818182	193.63636363636363
-116.36363636363636	6.670127685976618	3.831348251030477	2.6469897866725685	268.1818181818182	195.45454545454544
-116.36363636363636	6.8586149756345	4.404875106520789	2.5897196333120776	268.1818181818182	197.27272727272725
-116.36363636363636	7.047102265292382	5.175707413105038	3.014523159239343	268.1818181818182	200.9090909090909
-116.36363636363636	7.235589554950264	5.545757116461136	3.017993661859891	268.1818181818182	202.72727272727272
-116.36363636363636	7.4240768446081455	5.9312547058238785	3.0278093605781664	268.1818181818182	204.54545454545456
-116.36363636363636	7.612564134266029	6.500935984566467	3.0519705170405835	268.1818181818182	206.36363636363637
-116.36363636363636	7.801051423923911	7.128011901496308	3.1304997548640685	268.1818181818182	208.1818181818182
-116.36363636363636	7.989538713581793	--	--	--	--
-116.36363636363636	8.178026003239676	10.058135844167895	2.810236652357746	268.1818181818182	211.8181818181818
-116.36363636363636	8.366513292897558	10.71264976485568	2.8917583057293306	268.1818181818182	213.63636363636363
-116.36363636363636	8.55500058255544	10.72407250415419	4.377690511421811	268.1818181818182	213.63636363636363
-116.36363636363636	8.743487872213322	10.116594865539687	3.912364992056206	268.1818181818182	215.45454545454544
-116.36363636363636	8.931975161871204	9.993249685310863	3.6821909029833706	268.1818181818182	217.27272727272725
-116.36363636363636	9.12046245152909	10.291529198305877	3.5466852828253725	268.1818181818182	219.0909090909091
-116.36363636363636	9.308949741186971	10.772341839474667	4.143158777558527	268.1818181818182	219.0909090909091
-116.36363636363636	9.497437030844853	10.765595577183666	3.957007088398747	268.1818181818182	220.9090909090909
-116.36363636363636	9.685924320502735	10.988034052262206	3.8269262462737603	268.1818181818182	222.72727272727272
-116.36363636363636	9.874411610160617	11.161785486415942	4.254702638246149	268.1818181818182	222.72727272727272
-116.36363636363636	10.0628988998185	11.249038168011745	4.107536204004937	268.1818181818182	224.54545454545453
-116.36363636363636	10.251386189476381	11.412857716746053	4.482787647931465	268.1818181818182	224.54545454545453
-116.36363636363636	10.439873479134263	11.480011690822948	4.3306558292226285	268.1818181818182	226.36363636363635
-116.36363636363636	10.628360768792149	11.581420195338398	4.665170398236344	268.1818181818182	226.36363636363635
-116.36363636363636	10.81684805845003	11.640599311529918	4.5141764405156035	268.1818181818182	228.1818181818182
-116.36363636363636	11.005335348107913	11.694840284024453	4.816207027711077	268.1818181818182	228.1818181818182
-116.36363636363636	11.193822637765795	11.752170003979897	4.66949491148008	268.1818181818182	230.0
-116.36363636363636	11.382309927423677	11.773734967296082	4.945044894918345	268.1818181818182	230.0
-116.36363636363636	11.570797217081559	11.826045653632313	4.804221091873326	268.1818181818182	231.8181818181818
-116.36363636363636	11.75928450673944	11.915358720364289	4.68857342447934	268.1818181818182	233.63636363636363
-116.36363636363636	11.947771796397323	11.875347031849039	4.923635702121429	268.1818181818182	233.63636363636363
-116.36363636363636	12.136259086055208	11.946892247656637	4.812247620554639	268.1818181818182	235.45454545454544
-116.36363636363636	12.32474637571309	12.04982307705635	4.719332219585025	268.1818181818182	237.27272727272728
-116.36363636363636	12.513233665370972	11.954979178327829	4.925002647550792	268.1818181818182	237.27272727272728
-116.36363636363636	12.701720955028854	12.030260889107625	4.835512669975247	268.1818181818182	239.0909090909091
-116.36363636363636	12.890208244686736	12.130097074675987	4.760291502909044	268.1818181818182	240.9090909090909
-116.36363636363636	13.078695534344618	11.99395164784671	4.9437600502404155	268.1818181818182	240.9090909090909
-116.36363636363636	13.2671828240025	12.051183936488174	4.871517885749641	268.1818181818182	242.72727272727272
-116.36363636363636	13.455670113660382	12.122782988581987	4.810753203810537	268.1818181818182	244.54545454545453
-116.36363636363636	13.644157403318268	11.95998201087938	4.976950197875612	268.1818181818182	244.54545454545453
-116.36363636363636	13.83264469297615	11.98646461354564	4.918929573328919	268.1818181818182	246.36363636363635
-116.36363636363636	14.021131982634031	12.014267729152346	4.870455753987159	268.1818181818182	248.1818181818182
-116.36363636363636	14.209619272291913	12.05063470262463	4.830459687392102	268.1818181818182	250.0
-116.36363636363636	14.398106561949795	11.806093312498891	4.977076771182656	268.1818181818182	250.0
-116.36363636363636	14.586593851607677	11.773799750780395	4.939412185110079	268.1818181818182	251.8181818181818
-116.36363636363636	14.77508114126556	11.75500261492171	4.909134337178135	268.1818181818182	253.63636363636363
-116.36363636363636	14.963568430923441	11.768172141215924	4.8855937866380446	268.1818181818182	255.45454545454544
-116.36363636363636	15.152055720581323	11.871083518537521	4.868252415789079	268.1818181818182	257.27272727272725
-116.36363636363636	15.340543010239209	11.34533389164401	4.996546328881528	268.1818181818182	257.27272727272725
-116.36363636363636	15.52903029989709	11.343026902170948	4.9813658885156755	268.1818181818182	259.0909090909091
-116.36363636363636	15.717517589554973	11.509813837834125	4.971882205633431	268.1818181818182	260.9090909090909
-116.36363636363636	15.906004879212855	11.838700772267035	4.967758239034661	268.1818181818182	262.72727272727275
-116.36363636363636	16.094492168870737	12.12899446150464	4.968715408609641	268.1818181818182	264.5454545454545
-116.36363636363636	16.28297945852862	13.10425026787772	4.974525207955251	268.1818181818182	266.3636363636364
-116.36363636363636	16.4714667481865	14.167203003607835	4.98500247820631	268.1818181818182	268.1818181818182
-116.36363636363636	16.659954037844383	14.984693339059698	4.999999999999999	268.1818181818182	270.0
-112.72727272727273	-2.0002876382859744	--	--	--	--
-112.72727272727273	-1.811800348628092	8.723151588105193	4.981429278261615	266.3636363636364	130.0
-112.72727272727273	-1.6233130589702096	8.758336338232818	4.885731773301199	266.3636363636364	130.0
-112.72727272727273	-1.4348257693123272	8.807310170108975	4.790034268340784	266.3636363636364	130.0
-112.72727272727273	-1.2463384796544448	8.97490674549477	4.6943367633803685	266.3636363636364	130.0
-112.72727272727273	-1.0578511899965624	9.056660771739661	4.6601375643333895	266.3636363636364	133.63636363636363
-112.72727272727273	-0.8693639003386799	9.073189357539276	4.60089020882308	266.3636363636364	135.45454545454544
-112.72727272727273	-0.6808766106807975	9.136172323480706	4.503111081823956	266.3636363636364	135.45454545454544
-112.72727272727273	-0.4923893210229151	9.18848233267422	4.446575236948103	266.3636363636364	137.27272727272728
-112.72727272727273	-0.3039020313650327	9.171032563038032	4.393436421917114	266.3636363636364	139.0909090909091
-112.72727272727273	-0.11541474170715027	9.189513981678717	4.343592212160138	266.3636363636364	140.9090909090909
-112.72727272727273	0.07307254795073215	9.146952721955733	4.242704923500937	266.3636363636364	140.9090909090909
-112.72727272727273	0.26155983760861456	9.113395424457073	4.194776460548463	266.3636363636364	142.72727272727272
-112.72727272727273	0.450047127266497	9.052688044547011	4.1498391169668105	266.3636363636364	144.54545454545456
-112.72727272727273	0.6385344169243794	8.960300445400382	4.046232773621103	266.3636363636364	144.54545454545456
-112.72727272727273	0.8270217065822618	8.857024593524994	4.002638466484206	266.3636363636364	146.36363636363637
-112.72727272727273	1.0155089962401442	8.783547055550455	3.9617473217431254	266.3636363636364	148.1818181818182
-112.72727272727273	1.2039962858980267	8.646427847837762	3.854828851932844	266.3636363636364	148.1818181818182
-112.72727272727273	1.392483575555909	8.41904386728807	3.8146781812469124	266.3636363636364	150.0
-112.72727272727273	1.5809708652137915	8.277041422457787	3.7058549938241105	266.3636363636364	150.0
-112.72727272727273	1.769458154871674	8.09768774928575	3.6660323591224566	266.3636363636364	151.8181818181818
-112.72727272727273	1.9579454445295563	7.868683226050872	3.628376959504988	266.3636363636364	153.63636363636363
-112.72727272727273	2.1464327341874387	7.627055968019966	3.59283087788164	266.3636363636364	155.45454545454544
-112.72727272727273	2.3349200238453216	7.342640791167657	3.4771343064425686	266.3636363636364	155.45454545454544
-112.72727272727273	2.5234073135032036	7.092348669314246	3.4409118454610126	266.3636363636364	157.27272727272725
-112.72727272727273	2.7118946031610855	6.806974679828676	3.406448164177429	266.3636363636364	159.0909090909091
-112.72727272727273	2.9003818928189684	6.521439801395387	3.285023086354083	266.3636363636364	159.0909090909091
-112.72727272727273	3.0888691824768513	6.1895078426819365	3.2489802073121594	266.3636363636364	160.9090909090909
-112.72727272727273	3.2773564721347332	5.89116669854954	3.2142641090350383	266.3636363636364	162.72727272727272
-112.72727272727273	3.465843761792615	5.600915548325413	3.1807866685900126	266.3636363636364	164.54545454545456
-112.72727272727273	3.654331051450498	5.335834079759168	3.048550923422339	266.3636363636364	164.54545454545456
-112.72727272727273	3.842818341108381	5.008826676893076	3.011888196660052	266.3636363636364	166.36363636363637
-112.72727272727273	4.031305630766263	4.7551436075490265	2.9758389833367596	266.3636363636364	168.1818181818182
-112.72727272727273	4.219792920424145	4.474980074977865	2.9402457535072566	266.3636363636364	170.0
-112.72727272727273	4.408280210082028	4.25388005547609	2.904932121003159	266.3636363636364	171.8181818181818
-112.72727272727273	4.596767499739911	3.9897752663728174	2.8696972442971695	266.3636363636364	173.63636363636363
-112.72727272727273	4.785254789397793	3.7076568577715925	2.834308523182754	266.3636363636364	175.45454545454544
-112.72727272727273	4.973742079055675	3.473666065125506	2.798491922220471	266.3636363636364	177.27272727272725
-112.72727272727273	5.162229368713557	3.3430086448105296	2.7619189376772075	266.3636363636364	179.0909090909091
-112.72727272727273	5.35071665837144	3.217133103220091	2.724188733633506	266.3636363636364	180.9090909090909
-112.72727272727273	5.539203948029322	3.114359437584883	2.6848031871825784	266.3636363636364	182.72727272727272
-112.72727272727273	5.727691237687204	2.9810288414412267	2.6431312917001355	266.3636363636364	184.54545454545456
-112.72727272727273	5.916178527345087	2.926377176370728	2.5983571824254517	266.3636363636364	186.36363636363637
-112.72727272727273	6.10466581700297	3.1662830597969642	2.7703546413530873	266.3636363636364	190.0
-112.72727272727273	6.293153106660852	3.2692051420789094	2.734557652175779	266.3636363636364	191.8181818181818
-112.72727272727273	6.481640396318734	3.382799226737529	2.6941501200652653	266.3636363636364	193.63636363636363
-112.72727272727273	6.670127685976618	3.565906725911279	2.6469897866725685	266.3636363636364	195.45454545454544
-112.72727272727273	6.8586149756345	4.057759499949558	2.5897196333120776	266.3636363636364	197.27272727272725
-112.72727272727273	7.047102265292382	5.1936219056460535	2.516754217196826	266.3636363636364	199.0909090909091
-112.72727272727273	7.235589554950264	5.591248140430912	3.017993661859891	266.3636363636364	202.72727272727272
-112.72727272727273	7.4240768446081455	5.969060180468404	3.0278093605781664	266.3636363636364	204.54545454545456
-112.72727272727273	7.612564134266029	6.529662770956847	3.0519705170405835	266.3636363636364	206.36363636363637
-112.72727272727273	7.801051423923911	7.162842405004289	3.1304997548640685	266.3636363636364	208.1818181818182
-112.72727272727273	7.989538713581793	--	--	--	--
-112.72727272727273	8.178026003239676	9.871932085833608	2.810236652357746	266.3636363636364	211.8181818181818
-112.72727272727273	8.366513292897558	10.550585393628996	2.8917583057293306	266.3636363636364	213.63636363636363
-112.72727272727273	8.55500058255544	10.750984487113508	4.377690511421811	266.3636363636364	213.63636363636363
-112.72727272727273	8.743487872213322	10.150499666754776	3.912364992056206	266.3636363636364	215.45454545454544
-112.72727272727273	8.931975161871204	10.02112619624786	3.6821909029833706	266.3636363636364	217.27272727272725
-112.72727272727273	9.12046245152909	10.303052708101175	3.5466852828253725	266.3636363636364	219.0909090909091
-112.72727272727273	9.308949741186971	10.796250198406318	4.143158777558527	266.3636363636364	219.0909090909091
-112.72727272727273	9.497437030844853	10.787172522528431	3.957007088398747	266.3636363636364	220.9090909090909
-112.72727272727273	9.685924320502735	11.003896428055032	3.8269262462737603	266.3636363636364	222.72727272727272
-112.72727272727273	9.874411610160617	11.180318662725535	4.254702638246149	266.3636363636364	222.72727272727272
-112.72727272727273	10.0628988998185	11.265886464965677	4.107536204004937	266.3636363636364	224.54545454545453
-112.72727272727273	10.251386189476381	11.427253059141378	4.482787647931465	266.3636363636364	224.54545454545453
-112.72727272727273	10.439873479134263	11.495105079601682	4.3306558292226285	266.3636363636364	226.36363636363635
-112.72727272727273	10.628360768792149	11.592462028750647	4.665170398236344	266.3636363636364	226.36363636363635
-112.72727272727273	10.81684805845003	11.652887554835889	4.5141764405156035	266.3636363636364	228.1818181818182
-112.72727272727273	11.005335348107913	11.703028531164371	4.816207027711077	266.3636363636364	228.1818181818182
-112.72727272727273	11.193822637765795	11.761564206592066	4.66949491148008	266.3636363636364	230.0
-112.72727272727273	11.382309927423677	11.779562635161568	4.945044894918345	266.3636363636364	230.0
-112.72727272727273	11.570797217081559	11.832999405813895	4.804221091873326	266.3636363636364	231.8181818181818
-112.72727272727273	11.75928450673944	11.923718988221163	4.68857342447934	266.3636363636364	233.63636363636363
-112.72727272727273	11.947771796397323	11.880166516771364	4.923635702121429	266.3636363636364	233.63636363636363
-112.72727272727273	12.136259086055208	11.952694031798776	4.812247620554639	266.3636363636364	235.45454545454544
-112.72727272727273	12.32474637571309	12.057056921787954	4.719332219585025	266.3636363636364	237.27272727272728
-112.72727272727273	12.513233665370972	11.958495756141454	4.925002647550792	266.3636363636364	237.27272727272728
-112.72727272727273	12.701720955028854	12.034669544354127	4.835512669975247	266.3636363636364	239.0909090909091
-112.72727272727273	12.890208244686736	12.135431507063743	4.760291502909044	266.3636363636364	240.9090909090909
-112.72727272727273	13.078695534344618	11.995563196767215	4.9437600502404155	266.3636363636364	240.9090909090909
-112.72727272727273	13.2671828240025	12.052994882720633	4.871517885749641	266.3636363636364	242.72727272727272
-112.72727272727273	13.455670113660382	12.124691637403338	4.810753203810537	266.3636363636364	244.54545454545453
-112.72727272727273	13.644157403318268	11.95854320359326	4.976950197875612	266.3636363636364	244.54545454545453
-112.72727272727273	13.83264469297615	11.983970661734174	4.918929573328919	266.3636363636364	246.36363636363635
-112.72727272727273	14.021131982634031	12.010077111252409	4.870455753987159	266.3636363636364	248.1818181818182
-112.72727272727273	14.209619272291913	12.044480672665763	4.830459687392102	266.3636363636364	250.0
-112.72727272727273	14.398106561949795	11.79746856761059	4.977076771182656	266.3636363636364	250.0
-112.72727272727273	14.586593851607677	11.761281501599507	4.939412185110079	266.3636363636364	251.8181818181818
-112.72727272727273	14.77508114126556	11.738156862634277	4.909134337178135	266.3636363636364	253.63636363636363
-112.72727272727273	14.963568430923441	11.74640727249885	4.8855937866380446	266.3636363636364	255.45454545454544
-112.72727272727273	15.152055720581323	11.843278683860333	4.868252415789079	266.3636363636364	257.27272727272725
